day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,normDS,rank,time_point,exp,sex,age,mouse_ID,background,treatment,condition
1,inactive,1,blue,12,0-12,53.0,620.56,11.708679245283015,36933.52,6266.480000000003,108.0,341.977037037037,0.0990284816994548,0.0084576987399624,20.0,79.92,3.996,0.0127535713829773,0.0031915844301745,41.0,141.48,3.450731707317073,0.0225772682590545,0.0065427480818577,141,41516.16,294.4408510638298,6.625116492831698,0.0225006702327303,3.0,3.96,1.32,0.0006319337171745,0.0004787376645261,34.0,644.36,18.95176470588235,0.1028264671713625,0.0054256935312966,39.0,1093.36,28.03487179487179,0.1744775376287803,0.0062235896388403,6.0,15.84,2.64,0.0025277348686982,0.0009574753290523,16.0,91.96,5.7475,0.0146749052099424,0.0025532675441396,86.0,364.2,4.234883720930233,0.0581187524734779,0.0137238130497504,11.0,25.64,2.330909090909091,0.0040916112394837,0.0017553714365959,0.8,1.0,0.8,0.8,1.0,0.8,0.0001276633772069,0.0001595792215087,0.0001276633772069,0.0001595792215087,0.5,0.5,0.5,0.5,186.0907663582986,6151.0,0.0302537418888471,0.0044199051596413,2.0537650031467276,0.028925793345667,0.9815717915001718,923446.0,863363.3333333333,9839.0,0.934936459016914,0.0106546565798108,43516.0,2717.0,5596.0,15567.0,3193.0,0.0,43.0,1156.0,40323.0,2717.0,5553.0,14411.0,0.0733753102307197,0.9266246897692804,0.0,1.0,0.0076840600428877,0.9923159399571122,0.074259651827584,0.925740348172416,1.75,Beta,MDMA,female_P42,female,P42,1072271,ELA,MDMA,ELA_MDMA
1,inactive,1,green,12,0-12,19.0,226.72,11.932631578947367,39284.8,3915.199999999997,285.0,137.84140350877195,0.0579076420106253,0.004852881078872,10.0,34.56,3.4560000000000004,0.0088271352676747,0.0025541479362484,13.0,56.96,4.381538461538462,0.0145484266448712,0.003320392317123,66,42635.32,645.989696969697,10.88969145892931,0.0168573763792398,,,,,,41.0,387.96,9.462439024390244,0.0990907233346956,0.0104720065386187,31.0,783.16,25.26322580645161,0.2000306497752351,0.0079178586023702,9.0,20.88,2.32,0.0053330608908868,0.0022987331426236,2.0,4.12,2.06,0.0010523089497343,0.0005108295872496,49.0,185.04,3.776326530612245,0.0472619534123416,0.0125153248876175,9.0,23.4,2.5999999999999996,0.0059767061708214,0.0022987331426236,,,,,,,,,,,,,,,147.96248015027766,3670.0,0.0403167520845443,0.0055255532740517,2.069293022854798,0.0366657276646224,0.9373722926031884,982405.0,901819.6666666666,3355.0,0.9179713729741468,0.0034150884818379,29350.0,636.0,2311.0,5687.0,8255.0,42.0,28.0,1753.0,21095.0,594.0,2283.0,3934.0,0.2812606473594548,0.7187393526405451,0.0660377358490566,0.9339622641509434,0.0121159671138035,0.9878840328861964,0.308246878846492,0.691753121153508,1.5,Delta,MDMA,female_P42,female,P42,1072473,CTRL,MDMA,CTRL_MDMA
1,inactive,1,red,12,0-12,71.0,678.04,9.549859154929576,36042.16,7157.8399999999965,113.0,318.95716814159294,0.0947269008527712,0.009919193499715,32.0,173.76,5.43,0.0242754797536687,0.0044706224224067,19.0,51.48,2.709473684210526,0.0071921138220468,0.002654432063304,147,41613.08,283.0821768707483,5.81363651604395,0.020536921752931,3.0,4.68,1.5599999999999998,0.0006538285292769,0.0004191208521006,42.0,802.96,19.11809523809524,0.1121790931342416,0.0058676919294088,44.0,1045.52,23.76181818181818,0.1460664110960849,0.0061471058308092,5.0,16.48,3.2960000000000003,0.0023023705475394,0.000698534753501,8.0,80.48,10.06,0.011243615392353,0.0011176556056016,110.0,432.2,3.929090909090909,0.0603813440926313,0.0153677645770232,14.0,34.48,2.462857142857142,0.0048170956601432,0.0019558973098029,0.8,1.0,0.8,0.8,1.0,0.8,0.0001117655605601,0.0001397069507002,0.0001117655605601,0.0001397069507002,0.5,0.5,0.5,0.5,200.13303957744952,7035.0,0.0284481932590546,0.0048779184642796,2.117634583087074,0.0252390924009355,0.9828383981759864,901167.0,857369.0,2219.0,0.9513985754027832,0.0024623626919316,46298.0,2437.0,5682.0,17022.0,13581.0,0.0,71.0,2189.0,32717.0,2437.0,5611.0,14833.0,0.2933388051319711,0.7066611948680288,0.0,1.0,0.0124956001407954,0.9875043998592044,0.1285982845729056,0.8714017154270943,1.75,Alpha,MDMA,female_P42,female,P42,1072335,ELA,MDMA,ELA_MDMA
1,inactive,1,yellow,12,0-12,,,,41366.16,1833.8399999999965,231.0,179.07428571428574,,,1.0,1.8,1.8,0.0009815469179426,0.0005453038433014,1.0,2.52,2.52,0.0013741656851197,0.0005453038433014,20,43181.2,2159.06,23.54687431837024,0.0109060768660297,,,,,,61.0,474.24,7.7744262295081965,0.2586048946472979,0.0332635344413908,6.0,18.24,3.0399999999999996,0.0099463421018191,0.0032718230598089,4.0,22.2,5.55,0.012105745321293,0.0021812153732059,1.0,1.96,1.96,0.0010687955328709,0.0005453038433014,9.0,40.44,4.493333333333333,0.0220520874231122,0.0049077345897133,1.0,2.08,2.08,0.001134231994067,0.0005453038433014,,,,,,,,,,,,,,,58.17670505010893,1629.0,0.0357131399939281,0.004628035925166,2.0686101314339984,0.0321407547944062,0.888299960738125,1034385.0,915692.6666666666,28648.0,0.8852532342084104,0.027695683908796,12379.0,609.0,110.0,0.0,6750.0,42.0,0.0,0.0,5629.0,567.0,110.0,0.0,0.5452782938848049,0.4547217061151951,0.0689655172413793,0.9310344827586208,0.0,1.0,0.0,0.0,1.5,Gamma,MDMA,female_P42,female,P42,1072483,CTRL,MDMA,CTRL_MDMA
1,inactive,2,blue,12,0-12,21.0,131.6,6.266666666666667,33236.4,9963.6,92.0,361.2652173913043,0.0132080774017423,0.0021076719258099,9.0,50.4,5.6,0.0050584126219438,0.0009032879682042,16.0,59.8,3.7375,0.0060018467220683,0.0016058452768075,65,35422.2,544.956923076923,3.55516078525834,0.0065237464370307,3.0,8.96,2.986666666666667,0.0008992733550122,0.0003010959894014,24.0,290.44,12.101666666666668,0.0291501063872495,0.0024087679152113,11.0,91.12,8.283636363636363,0.0091452888514191,0.0011040186278052,4.0,29.52,7.38,0.0029627845357099,0.0004014613192018,5.0,19.4,3.88,0.0019470873981291,0.0005018266490023,31.0,159.4,5.141935483870968,0.0159982335701955,0.0031113252238146,4.0,10.24,2.56,0.0010277409771568,0.0004014613192018,,,,,,,,,,,,,,,93.3004223057346,2485.0,0.0375454415717241,0.0059537729534724,1.98155828089073,0.0356748120040229,0.2494078445541772,831002.0,738509.0,23101.0,0.8886970187797382,0.0277989703995898,9574.0,1232.0,2780.0,3311.0,513.0,20.0,229.0,489.0,9061.0,1212.0,2551.0,2822.0,0.0535826195947357,0.9464173804052642,0.0162337662337662,0.9837662337662336,0.0823741007194244,0.9176258992805756,0.147689519782543,0.8523104802174569,1.5,Delta,MDMA,female_P42,female,P42,1072272,ELA,MDMA,ELA_MDMA
1,inactive,2,green,12,0-12,29.0,105.16,3.626206896551724,32132.52,11067.48,479.0,67.08250521920668,0.0095017113200114,0.0026202893522283,16.0,45.36,2.835,0.0040984939661061,0.001445676883988,14.0,53.48,3.82,0.00483217498473,0.0012649672734895,46,35634.08,774.6539130434783,3.219710358636293,0.0041563210414656,2.0,3.6,1.8,0.0003252772988973,0.0001807096104985,52.0,316.36,6.083846153846154,0.0285846461886536,0.0046984498729611,23.0,127.44,5.540869565217391,0.0115148163809647,0.0020781605207328,10.0,52.28,5.228,0.0047237492184309,0.0009035480524925,5.0,7.44,1.488,0.0006722397510544,0.0004517740262462,30.0,131.08,4.3693333333333335,0.011843707872072,0.0027106441574775,,,,,,0.8,1.0,0.8,0.0,0.0,0.0,7.228384419940222e-05,9.035480524925276e-05,0.0,0.0,1.0,0.0,1.0,0.0,184.4758221357018,3271.0,0.0563973776018654,0.012012218249639,1.95400184719128,0.0524243019236561,0.2955505679703058,803792.0,738447.0,2222.0,0.9187040926010708,0.0027643967593606,11170.0,1508.0,2501.0,2658.0,336.0,61.0,193.0,1338.0,10834.0,1447.0,2308.0,1320.0,0.0300805729632945,0.9699194270367054,0.0404509283819628,0.9595490716180372,0.0771691323470611,0.9228308676529388,0.5033860045146726,0.4966139954853273,1.75,Gamma,MDMA,female_P42,female,P42,1072443,CTRL,MDMA,CTRL_MDMA
1,inactive,2,red,12,0-12,73.0,572.24,7.838904109589041,29936.08,13263.919999999998,151.0,198.2521854304636,0.0431426003775656,0.0055036520123764,30.0,174.44,5.814666666666667,0.01315146653478,0.0022617747996067,36.0,188.68,5.2411111111111115,0.01422505563966,0.0027141297595281,183,33720.08,184.26273224043717,2.542240906157456,0.0137968262776011,10.0,24.92,2.492,0.00187878093354,0.0007539249332022,31.0,403.88,13.028387096774193,0.0304495202021725,0.0023371672929269,31.0,262.4,8.464516129032257,0.019782990247227,0.0023371672929269,12.0,83.04,6.920000000000001,0.0062605926453114,0.0009047099198427,14.0,48.08,3.434285714285714,0.0036248710788364,0.0010554949064831,116.0,533.56,4.599655172413793,0.0402264187359393,0.0087455292251461,7.0,20.76,2.9657142857142857,0.0015651481613278,0.0005277474532415,1.0,1.0,1.0,1.6,2.0,0.8,7.53924933202251e-05,7.53924933202251e-05,0.0001206279893123,0.0001507849866404,0.3846153846153846,0.6153846153846154,0.3333333333333333,0.6666666666666666,202.5935705764975,5723.0,0.0353998900186086,0.0086567437166868,1.976025689378075,0.0306249857954732,0.4314712392716482,748553.0,708723.3333333333,2623.0,0.9467911201121808,0.0035040938984948,16719.0,3304.0,9144.0,14379.0,1540.0,27.0,276.0,509.0,15179.0,3277.0,8868.0,13870.0,0.0921107721753693,0.9078892278246308,0.0081719128329297,0.9918280871670704,0.0301837270341207,0.9698162729658792,0.0353988455386327,0.9646011544613672,1.75,Alpha,MDMA,female_P42,female,P42,1072474,CTRL,MDMA,CTRL_MDMA
1,inactive,2,yellow,12,0-12,21.0,189.96,9.045714285714286,31764.96,11435.04,222.0,143.0854054054054,0.0166120975527851,0.0018364605633211,1.0,5.16,5.16,0.0004512445955589,8.745050301529334e-05,,,,,,61,35546.72,582.7331147540983,3.108578544543788,0.0053344806839328,1.0,0.96,0.96,8.39524828946816e-05,8.745050301529334e-05,39.0,110.08,2.8225641025641024,0.0096265513719234,0.0034105696175964,36.0,255.8,7.105555555555556,0.022369838671312,0.0031482181085505,8.0,37.48,4.685,0.0032776448530131,0.0006996040241223,5.0,14.24,2.848,0.0012452951629377,0.0004372525150764,38.0,141.08,3.7126315789473687,0.0123375169653975,0.0033231191145811,1.0,2.16,2.16,0.000188893086513,8.745050301529334e-05,0.8,1.0,0.8,1.0,1.0,1.0,6.996040241223468e-05,8.745050301529334e-05,8.745050301529334e-05,8.745050301529334e-05,0.4444444444444445,0.5555555555555556,0.5,0.5,140.1532373431626,3830.0,0.0365935345543505,0.0076907027739751,2.1216233861658313,0.0325676604246143,0.3349354265485735,794346.0,736258.6666666666,5705.0,0.9268740154374374,0.0071820088475299,9222.0,1306.0,130.0,4770.0,1587.0,108.0,46.0,1358.0,7635.0,1198.0,84.0,3412.0,0.1720884840598568,0.8279115159401431,0.0826952526799387,0.9173047473200612,0.3538461538461538,0.6461538461538462,0.2846960167714885,0.7153039832285115,1.75,Beta,MDMA,female_P42,female,P42,1072259,ELA,MDMA,ELA_MDMA
1,inactive,3,blue,12,0-12,5.0,18.2,3.64,39014.36,4185.639999999999,55.0,709.352,0.0043482000363146,0.0011945604495369,5.0,16.48,3.2960000000000003,0.0039372712416739,0.0011945604495369,3.0,15.56,5.1866666666666665,0.0037174721189591,0.0007167362697221,28,39957.92,1427.0685714285714,9.546430175552604,0.0066895385174071,1.0,1.8,1.8,0.0004300417618333,0.0002389120899073,2.0,12.2,6.1,0.0029147274968702,0.0004778241798147,14.0,621.8,44.41428571428571,0.1485555375044198,0.0033447692587035,,,,,,1.0,1.8,1.8,0.0004300417618333,0.0002389120899073,12.0,40.52,3.376666666666667,0.0096807178830477,0.0028669450788887,4.0,9.28,2.32,0.0022171041943406,0.0009556483596295,,,,,,,,,,,,,,,22.382786293519334,963.0,0.0232427687367802,0.0023126955611153,2.0273373860321025,0.0199599211485219,0.2300723425808239,975414.0,874348.3333333333,11405.0,0.8963869016984924,0.011692471094325,15866.0,46.0,809.0,460.0,0.0,0.0,0.0,0.0,15866.0,46.0,809.0,460.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5,Gamma,MDMA,female_P42,female,P42,1072444,CTRL,saline,CTRL_saline
1,inactive,3,green,12,0-12,34.0,457.08,13.443529411764706,33265.04,9934.96,245.0,135.77567346938775,0.0460072310306231,0.0034222583684282,31.0,96.76,3.1212903225806454,0.0097393446979152,0.0031202943947434,15.0,46.36,3.0906666666666665,0.0046663499400098,0.0015098198684242,144,38316.8,266.0888888888889,3.8567643956291726,0.0144942707368726,2.0,3.96,1.98,0.0003985924452639,0.0002013093157898,18.0,153.56,8.53111111111111,0.0154565292663483,0.001811783842109,101.0,1155.24,11.438019801980198,0.1162802869865606,0.0101661204473898,8.0,39.12,4.89,0.0039376102168503,0.0008052372631595,12.0,66.12,5.510000000000001,0.006655285980014,0.0012078558947393,97.0,391.68,4.037938144329897,0.0394244164042935,0.00976350181581,13.0,35.04,2.6953846153846155,0.003526939212639,0.0013085105526343,0.8,1.0,0.8,0.8,1.0,0.8,8.052372631595901e-05,0.0001006546578949,8.052372631595901e-05,0.0001006546578949,0.5,0.5,0.5,0.5,260.68428437693706,6555.0,0.0397687695464434,0.0062695312622043,2.0931675532266674,0.0373510331791253,0.6597912825013891,831871.0,809521.0,0.0,0.9731328535313768,0.0,32839.0,2651.0,3624.0,11461.0,956.0,345.0,234.0,511.0,31883.0,2306.0,3390.0,10950.0,0.0291117269100764,0.9708882730899236,0.1301395699735948,0.8698604300264051,0.064569536423841,0.9354304635761588,0.0445859872611464,0.9554140127388536,1.75,Beta,MDMA,female_P42,female,P42,1072484,CTRL,saline,CTRL_saline
