day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,normDS,rank
1,active,1,blue,24,12-24,507.0,2432.12,4.797080867850099,12863.92,30336.08,355,36.23639436619718,0.0801725206420869,0.0167127723819293,284.0,1068.4,3.761971830985916,0.0352187889799868,0.0093617896577276,230.0,846.8,3.6817391304347824,0.027913955923112,0.0075817310608358,1072,32997.72,30.7814552238806,1.0877384289598393,0.0353374595531129,37.0,65.96,1.7827027027027025,0.0021743086120553,0.0012196697793518,313.0,2699.28,8.623897763578276,0.088979195729969,0.0103177470523548,146.0,1360.36,9.317534246575342,0.0448429724605156,0.0048127510212262,205.0,1163.2,5.674146341463415,0.0383437807389748,0.006757629858571,92.0,368.2,4.002173913043478,0.0121373625069554,0.0030326924243343,447,2358.24,5.275704697986576,0.077737136769154,0.0147349294964939,54.0,130.72,2.4207407407407406,0.0043090603664019,0.0017800585968918,101.6,95.0,1.0694736842105264,0.0,0.0,0.0,0.0033491472860039,0.003131584568606,0.0,0.0,1.0,0.0,1.0,0.0,1430.4486066075074,28405,0.0503590426547265,0.0144884565532808,1.8972385850136124,0.0425006437489929,0.9363437860132224,321953,210115.99999999997,28354,0.6526294210645652,0.0880687553773376,101950.0,38582.0,48394.0,61310.0,15444.0,1517.0,4938.0,7333.0,86506.0,37065.0,43456.0,53977.0,0.1514860225600784,0.8485139774399215,0.0393188533513037,0.9606811466486964,0.1020374426581807,0.8979625573418192,0.1196052846191485,0.8803947153808515,3.0,Alpha
1,active,1,green,24,12-24,139.0,1039.68,7.479712230215828,28963.24,14236.759999999998,945,30.648931216931217,0.0730278518426945,0.0097634574158727,63.0,365.64,5.803809523809524,0.0256828098528035,0.0044251641525178,61.0,435.8,7.144262295081967,0.0306108974232901,0.0042846827508506,249,39099.84,157.0274698795181,2.746400164082277,0.0174899345075705,5.0,14.64,2.928,0.0010283238602041,0.000351203504168,243.0,2853.64,11.743374485596709,0.2004416735268418,0.0170684903025688,69.0,484.44,7.020869565217391,0.0340274051118372,0.0048466083575195,75.0,544.48,7.259733333333333,0.0382446567898875,0.0052680525625212,19.0,58.6,3.0842105263157897,0.0041161050688499,0.0013345733158387,133,615.48,4.627669172932331,0.0432317465490743,0.009342013210871,4.0,11.76,2.94,0.0008260306418033,0.0002809628033344,1.6,2.0,0.8,30.0,28.0,1.0714285714285714,0.0001123851213337,0.0001404814016672,0.0021072210250084,0.0019667396233412,0.050632911392405,0.9493670886075948,0.0666666666666666,0.9333333333333332,487.30258403084554,11962,0.0407375509137974,0.0100478380714867,1.9990570776977816,0.0361183546798618,0.8402192633717223,725026,435834.33333333326,38531,0.601129246859193,0.0531443010319629,83764.0,15171.0,20160.0,26131.0,19324.0,1388.0,3032.0,5205.0,64440.0,13783.0,17128.0,20926.0,0.2306957642901485,0.7693042357098515,0.0914903434183639,0.908509656581636,0.1503968253968254,0.8496031746031746,0.1991887030729784,0.8008112969270216,0.9999999999999996,Gamma
1,active,1,red,24,12-24,94.0,1006.12,10.70340425531915,30404.36,12795.64,312,97.4498717948718,0.0786299083125189,0.0073462523171955,63.0,375.88,5.966349206349206,0.0293756310743346,0.0049235520849289,53.0,366.8,6.920754716981132,0.0286660143611417,0.0041420358809719,252,39097.12,155.1473015873016,3.0555032808050244,0.0196942083397157,11.0,25.24,2.2945454545454544,0.0019725468987873,0.0008596678243526,235.0,2674.84,11.382297872340429,0.2090430802992269,0.0183656307929888,80.0,725.52,9.069,0.0567005636294862,0.0062521296316557,79.0,729.16,9.22987341772152,0.0569850355277266,0.00617397801126,47.0,166.6,3.5446808510638297,0.0130200599579231,0.0036731261585977,164,724.04,4.414878048780488,0.0565848992313006,0.0128168657448943,11.0,25.6,2.3272727272727276,0.0020006814821298,0.0008596678243526,1.8,2.0,0.9,19.8,20.0,0.99,0.0001406729167122,0.0001563032407913,0.0015474020838348,0.0015630324079139,0.0833333333333333,0.9166666666666666,0.0909090909090909,0.9090909090909092,355.02323981068525,10905,0.0325560054847029,0.0093170096073384,1.9704040399687852,0.0291689728531968,0.852243420415079,760421,440565.6666666666,76531,0.5793707257777818,0.1006429333224621,85324.0,22520.0,18683.0,25247.0,16097.0,995.0,1752.0,4793.0,69227.0,21525.0,16931.0,20454.0,0.1886573531480005,0.8113426468519994,0.0441829484902309,0.9558170515097693,0.0937750896536958,0.906224910346304,0.1898443379411415,0.8101556620588585,1.2499999999999998,Beta
1,active,1,yellow,24,12-24,266.0,1885.96,7.090075187969925,24218.56,18981.44,419,57.80085918854416,0.0993581098167473,0.0140136891616231,132.0,626.84,4.748787878787879,0.0330238380228265,0.0069541615388505,209.0,1080.8,5.1712918660287075,0.0569398317514371,0.0110107557698467,463,38004.76,82.08371490280778,2.0022063657973264,0.024392248427938,10.0,18.96,1.896,0.0009988704755803,0.0005268304196098,240.0,2653.92,11.058,0.1398165787211086,0.0126439300706374,101.0,865.92,8.573465346534652,0.0456192996948598,0.0053209872380599,91.0,799.48,8.785494505494505,0.0421190383869716,0.00479415681845,34.0,201.28,5.92,0.0106040426859079,0.0017912234266736,262,1113.32,4.249312977099237,0.0586530842760085,0.0138029569937791,9.0,22.12,2.457777777777778,0.001165348888177,0.0004741473776489,0.0,0.0,0.0,55.2,51.0,1.0823529411764707,0.0,0.0,0.0029081039162466,0.0026868351400104,0.0,1.0,0.0,1.0,706.4198714501061,17035,0.0414687332814855,0.01154272405449,2.0366344821610034,0.0373206849135818,0.8974556198054521,605883,398165.99999999994,21377,0.6571664826377369,0.0352823895042442,88337.0,25144.0,43032.0,47415.0,12778.0,1733.0,5092.0,9389.0,75559.0,23411.0,37940.0,38026.0,0.1446505994090811,0.8553494005909189,0.0689230034998409,0.9310769965001592,0.1183305447109128,0.8816694552890872,0.1980175050089634,0.8019824949910366,0.0,Delta
1,active,2,blue,24,12-24,228.0,1867.96,8.19280701754386,18103.2,25096.8,222,81.54594594594595,0.0744302062414331,0.0090848235631634,131.0,1020.36,7.789007633587787,0.0406569761881992,0.0052197889770807,177.0,938.28,5.301016949152542,0.0373864397054604,0.0070526919766663,556,36004.16,64.75568345323741,1.4346115839469575,0.0221542188645564,31.0,66.8,2.1548387096774193,0.0026616939211373,0.0012352172388511,271.0,2042.56,7.537121771217712,0.081387268496382,0.0107981894106021,312.0,2759.36,8.844102564102565,0.1099486787160116,0.0124318638232762,79.0,442.16,5.596962025316456,0.0176181823977558,0.0031478116732013,71.0,616.96,8.689577464788734,0.0245832137961811,0.0028290459341429,321,1586.68,4.942928348909658,0.063222402856141,0.0127904752797169,31.0,74.4,2.4000000000000004,0.0029645213732428,0.0012352172388511,3.2,3.0,1.0666666666666669,43.4,38.0,1.1421052631578947,0.0001275062956233,0.0001195371521468,0.0017293041343916,0.0015141372605272,0.0686695278969957,0.9313304721030042,0.073170731707317,0.926829268292683,694.4140859321834,23309,0.0297916721408976,0.007910118970356,2.059803665203495,0.0270475018085263,0.9287638264639316,452802,278179.6666666666,39585,0.6143516739472586,0.0874223170392357,120631.0,26628.0,49274.0,46927.0,33053.0,3378.0,11259.0,13519.0,87578.0,23250.0,38015.0,33408.0,0.2740008787127687,0.7259991212872313,0.1268589454709328,0.8731410545290671,0.2284977878800178,0.7715022121199822,0.2880857502077695,0.7119142497922305,0.0,Delta
1,active,2,green,24,12-24,279.0,2377.08,8.52,18425.64,24774.36,656,28.087865853658535,0.0959491990913186,0.0112616430858355,180.0,1160.96,6.449777777777778,0.0468613518169591,0.00726557618441,184.0,967.04,5.2556521739130435,0.0390339044076214,0.0074270334329524,673,34411.52,51.13153046062406,1.3889973343408264,0.0271651820672663,15.0,42.84,2.8560000000000003,0.0017292071318895,0.0006054646820341,144.0,3266.4,22.683333333333337,0.1318459891597603,0.005812460947528,205.0,2111.48,10.29990243902439,0.0852284377881002,0.0082746839878002,75.0,611.72,8.156266666666667,0.024691657019596,0.0030273234101708,63.0,453.8,7.203174603174603,0.0183173248471403,0.0025429516645435,350,1536.2,4.389142857142858,0.0620076563027258,0.0141275092474639,26.0,74.2,2.853846153846154,0.0029950319604623,0.0010494721155258,5.2,5.0,1.04,20.8,22.0,0.9454545454545454,0.0002098944231051,0.000201821560678,0.0008395776924207,0.0008880148669834,0.2,0.8,0.1851851851851851,0.8148148148148148,874.1017308855618,22758,0.0384085478023359,0.0096653143882968,1.977707993403036,0.0337451617695311,0.918611015582239,461297,252176.99999999997,81110,0.546669499259696,0.1758303218967389,134796.0,26776.0,53564.0,59706.0,29332.0,3930.0,11606.0,15783.0,105464.0,22846.0,41958.0,43923.0,0.2176028962283747,0.7823971037716253,0.1467732297579922,0.8532267702420078,0.216675378985886,0.7833246210141139,0.2643452919304592,0.7356547080695407,0.6166666666666665,Gamma
1,active,2,red,24,12-24,379.0,3397.8,8.965171503957784,15364.44,27835.56,174,88.30137931034483,0.1220668813560783,0.0136156772128888,332.0,1384.4,4.16987951807229,0.0497349433602198,0.0119271895374118,310.0,1021.2,3.294193548387097,0.0366868854084487,0.0111368336042098,853,32338.6,37.9116060961313,1.1617729264293586,0.0306442550464226,82.0,172.44,2.1029268292682928,0.0061949535055159,0.0029458721146619,221.0,1840.8,8.329411764705883,0.066131236447192,0.0079394846017109,385.0,3765.92,9.781610389610387,0.1352916916347291,0.0138312288310348,86.0,379.0,4.406976744186046,0.0136156772128888,0.0030895731934259,102.0,569.8,5.586274509803921,0.0204702186699315,0.0036643775084819,446,2240.68,5.0239461883408065,0.0804970332912289,0.0160226702821858,18.0,45.6,2.533333333333333,0.0016381922979095,0.0006466548544379,24.8,23.0,1.0782608695652174,5.0,5.0,1.0,0.0008909466883367,0.0008262812028929,0.0001796263484549,0.0001796263484549,0.8322147651006712,0.1677852348993288,0.8214285714285714,0.1785714285714285,1067.508880957063,26084,0.0409258120287173,0.0128557193840498,1.9687831487786949,0.0376328197295699,0.9370747346200328,384285,236872.3333333333,40346,0.6163975521639755,0.1049897862263684,140774.0,23908.0,60782.0,85324.0,32357.0,3876.0,10977.0,21277.0,108417.0,20032.0,49805.0,64047.0,0.2298506826544674,0.7701493173455326,0.1621214656182031,0.8378785343817969,0.1805962291467868,0.8194037708532131,0.2493671182785617,0.7506328817214383,2.8333333333333335,Alpha
1,active,2,yellow,24,12-24,485.0,3650.96,7.527752577319588,12945.64,30254.36,276,46.90449275362319,0.1206754993329887,0.0160307473038596,230.0,1242.0,5.4,0.0410519343327705,0.0076022100616241,223.0,1163.0,5.2152466367713,0.0384407404420387,0.007370838451053,955,33083.68,34.64259685863875,1.0935177607458892,0.0315656982993525,20.0,49.32,2.466,0.00163017826191,0.000661061744489,159.0,1048.84,6.596477987421383,0.0346674000044952,0.005255440868688,254.0,1571.12,6.185511811023622,0.0519303664000824,0.008395484155011,67.0,345.56,5.157611940298508,0.0114218248212819,0.0022145568440383,117.0,878.36,7.507350427350428,0.0290325096944704,0.0038672112052609,407,1940.6,4.768058968058968,0.0641428210677733,0.0134526065003523,26.0,60.28,2.3184615384615386,0.00199244009789,0.0008593802678357,43.4,42.0,1.0333333333333332,7.4,8.0,0.925,0.0014345039855412,0.001388229663427,0.0002445928454609,0.0002644246977956,0.8543307086614174,0.1456692913385827,0.84,0.16,1159.5907297434514,28420,0.0408019257474824,0.0140342925669774,1.9926718938945147,0.036446298849297,0.9393687389189525,323917,208901.66666666663,35744,0.6449234423221586,0.1103492561366028,65912.0,30782.0,60578.0,91759.0,17737.0,4020.0,13114.0,24022.0,48175.0,26762.0,47464.0,67737.0,0.2691012258769268,0.7308987741230731,0.1305958027418621,0.8694041972581379,0.2164812308098649,0.7835187691901351,0.2617944833749278,0.7382055166250722,2.688888888888889,Beta
1,active,3,blue,24,12-24,364.0,1616.52,4.440989010989011,15678.04,27521.96,391,40.097289002557545,0.0587356423743076,0.0132258022321084,352.0,1273.04,3.616590909090909,0.0462554265757235,0.012789786773907,265.0,957.16,3.611924528301887,0.0347780463310025,0.0096286747019471,990,34266.6,34.61272727272727,1.2450639416669451,0.0359712753016136,32.0,61.4,1.91875,0.0022309457611303,0.001162707888537,564.0,4529.88,8.031702127659575,0.1645914753164382,0.0204927265354647,142.0,620.36,4.368732394366197,0.0225405458041505,0.0051595162553829,127.0,812.28,6.395905511811024,0.0295138863656512,0.0046144969326312,54.0,123.16,2.2807407407407405,0.0044749719860068,0.0019620695619062,438,2056.72,4.695707762557078,0.0747301427659948,0.0159145642243503,44.0,109.36,2.485454545454546,0.0039735542090752,0.0015987233467383,132.4,113.0,1.1716814159292035,0.0,0.0,0.0,0.0048107038888218,0.0041058122313963,0.0,0.0,1.0,0.0,1.0,0.0,1526.0548980620374,25545,0.0597398668256816,0.0197297109735643,1.873183584269278,0.0511020376113244,0.9281679066461836,392342,310837.6666666666,3859,0.7922620230988949,0.0098358065157439,129462.0,23567.0,56372.0,40777.0,9477.0,527.0,6112.0,3073.0,119985.0,23040.0,50260.0,37704.0,0.0732029475830745,0.9267970524169254,0.0223617770611448,0.9776382229388552,0.1084226211594408,0.8915773788405591,0.0753611104298992,0.9246388895701008,3.0,Alpha
1,active,3,green,24,12-24,42.0,199.04,4.739047619047619,37917.88,5282.120000000003,934,40.597301927194856,0.0376818398673259,0.0079513528658947,10.0,49.68,4.968,0.0094053145328012,0.0018931792537844,19.0,116.88,6.151578947368421,0.0221274791182328,0.0035970405821904,79,41156.32,520.9660759493671,7.791629118611462,0.0149561161048972,3.0,5.8,1.9333333333333331,0.0010980439671949,0.0005679537761353,60.0,205.16,3.4193333333333333,0.038840465570642,0.0113590755227067,15.0,38.4,2.56,0.0072698083345323,0.0028397688806766,27.0,153.4,5.681481481481482,0.0290413697530536,0.005111583985218,8.0,33.08,4.135,0.006262636971519,0.0015145434030275,28,124.48,4.445714285714286,0.023566295351109,0.0053009019105965,2.0,4.16,2.08,0.0007875625695743,0.0003786358507568,0.0,0.0,0.0,20.2,18.0,1.1222222222222222,0.0,0.0,0.0038242220926446,0.003407722656812,0.0,1.0,0.0,1.0,205.598221369459,3083,0.0666877137104959,0.0212521485170713,1.7906607007434092,0.0553150824112687,0.5836671639417503,948881,578232.9999999999,39128,0.6093841061207884,0.0412359400177683,6164.0,4697.0,4193.0,5018.0,803.0,422.0,1347.0,1731.0,5361.0,4275.0,2846.0,3287.0,0.1302725502920181,0.8697274497079819,0.0898445816478603,0.9101554183521396,0.3212497018840925,0.6787502981159075,0.3449581506576325,0.6550418493423675,0.75,Delta
