day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,time_point,exp,sex,age,mouse_ID,background,treatment,condition,qc_exclude,qc_speed_outlier,qc_exclude_timebin
1,active,1,blue,16,12-16,151.0,952.6,6.308609271523179,3277.48,11122.52,76.0,43.124736842105264,0.0856460586270018,0.0135760601014877,105.0,568.32,5.412571428571429,0.0510963342839572,0.0094403066930875,97.0,482.2,4.971134020618557,0.0433534846419696,0.008721045230757,341,9596.8,28.143108504398825,0.8628260502116426,0.0306585198318366,41.0,92.12,2.246829268292683,0.0082822957387354,0.0036862149944437,70.0,529.0,7.557142857142857,0.0475611641966029,0.0062935377953916,101.0,574.12,5.684356435643564,0.0516177988441468,0.0090806759619222,23.0,85.6,3.7217391304347824,0.0076960976469361,0.0020678767042001,32.0,109.12,3.41,0.0098107263461877,0.0028770458493219,163.0,733.76,4.50159509202454,0.0659706613249515,0.0146549522949835,14.0,37.32,2.665714285714286,0.0033553547217716,0.0012587075590783,2.4,3.0,0.7999999999999999,4.4,5.0,0.8800000000000001,0.0002157784386991,0.0002697230483739,0.0003955938042817,0.0004495384139565,0.3529411764705882,0.6470588235294118,0.375,0.625,411.32057744437606,9230.0,0.0445634428433776,0.0164071980142806,1.9913937839985432,0.0399855296410527,0.8298479121637902,82013.0,11482.666666666664,53312.0,0.140010323566589,0.6500432858205406,27749.0,4923.0,26465.0,23966.0,6892.0,266.0,7439.0,6940.0,20857.0,4657.0,19026.0,17026.0,0.2483693106057876,0.7516306893942124,0.0540320942514726,0.9459679057485272,0.281088229737389,0.718911770262611,0.2895769006091964,0.7104230993908036,baseline,female_P42,female,P42,1072271,ELA,MDMA,ELA_MDMA,False,False,False
1,active,1,blue,20,16-20,118.0,776.12,6.5772881355932205,5618.12,8781.880000000001,136.0,41.309705882352944,0.0883774317116608,0.0134367584161933,90.0,467.56,5.195111111111111,0.0532414471616555,0.0102483750631983,77.0,391.36,5.082597402597402,0.0445644896081476,0.0087680542207363,302,11859.36,39.26940397350994,1.3504352143276837,0.0343889918787321,20.0,52.04,2.602,0.0059258382032093,0.0022774166807107,77.0,691.72,8.983376623376623,0.0787667333190615,0.0087680542207363,89.0,847.12,9.518202247191011,0.0964622609281839,0.0101345042291627,23.0,132.08,5.742608695652175,0.0150400597594137,0.0026190291828173,19.0,84.68,4.456842105263158,0.0096425822261292,0.0021635458466751,132.0,614.04,4.651818181818181,0.069921246931181,0.0150309500926908,7.0,16.2,2.314285714285714,0.0018447075113756,0.0007970958382487,0.8,1.0,0.8,10.8,11.0,0.981818181818182,9.109666722842945e-05,0.0001138708340355,0.0012298050075837,0.0012525791743909,0.0689655172413793,0.9310344827586208,0.0833333333333333,0.9166666666666666,368.9546834222366,8632.0,0.0427426649006298,0.0119691290878106,1.9042629443397991,0.0402811935699867,0.9829330393947536,140589.0,54431.33333333333,50670.0,0.3871663738509651,0.3604122655399782,38637.0,5461.0,21640.0,19521.0,4964.0,288.0,4047.0,4336.0,33673.0,5173.0,17593.0,15185.0,0.128477883893677,0.8715221161063229,0.0527375938472807,0.9472624061527192,0.1870147874306839,0.8129852125693161,0.2221197684544849,0.7778802315455151,baseline,female_P42,female,P42,1072271,ELA,MDMA,ELA_MDMA,False,False,False
1,active,1,blue,24,20-24,30.0,196.04,6.534666666666666,10944.04,3455.959999999999,46.0,237.9139130434783,0.0567251935786293,0.0086806560261114,24.0,93.04,3.876666666666667,0.0269216078889802,0.0069445248208891,31.0,181.64,5.8593548387096765,0.0525584786860959,0.0089700112269817,88,13591.48,154.44863636363635,3.9327654255257594,0.0254632576765934,4.0,18.36,4.59,0.0053125614879801,0.0011574208034815,15.0,110.96,7.397333333333333,0.0321068530885774,0.0043403280130557,45.0,669.4,14.875555555555556,0.1936943714626327,0.0130209840391671,6.0,33.8,5.633333333333333,0.0097802057894188,0.0017361312052222,8.0,43.24,5.405,0.0125117188856352,0.002314841606963,57.0,255.12,4.475789473684211,0.0738202988460514,0.0164932464496116,7.0,21.56,3.0799999999999996,0.0062384981307654,0.0020254864060926,0.8,1.0,0.8,11.6,12.0,0.9666666666666668,0.0002314841606963,0.0002893552008703,0.0033565203300964,0.0034722624104445,0.064516129032258,0.935483870967742,0.0769230769230769,0.9230769230769232,150.04606486323928,3406.0,0.0440534541583204,0.009359183088184,2.0290608220714264,0.0387575291252886,0.985543814164516,273647.0,210046.3333333333,11062.0,0.7675813487205535,0.0404243423096178,19569.0,1940.0,6922.0,4931.0,569.0,25.0,1035.0,246.0,19000.0,1915.0,5887.0,4685.0,0.0290766007460779,0.970923399253922,0.0128865979381443,0.9871134020618556,0.1495232591736492,0.8504767408263507,0.0498884607584668,0.9501115392415332,baseline,female_P42,female,P42,1072271,ELA,MDMA,ELA_MDMA,False,False,False
1,active,1,green,16,12-16,204.0,1750.12,8.579019607843136,608.4,13791.6,93.0,6.541935483870968,0.1268975318309695,0.0147916122857391,128.0,733.64,5.7315625,0.0531946982221062,0.0092810116302677,110.0,655.16,5.9559999999999995,0.0475042779662983,0.0079758693697613,397,8146.56,20.52030226700252,0.5906899852083878,0.0287856376345021,20.0,51.68,2.584,0.0037472084457205,0.0014501580672293,70.0,465.04,6.643428571428572,0.0337190753792163,0.0050755532353026,110.0,495.12,4.501090909090909,0.0359001131123292,0.0079758693697613,30.0,112.96,3.765333333333333,0.0081904927637112,0.0021752371008439,26.0,125.44,4.8246153846153845,0.0090953913976623,0.0018852054873981,156.0,658.32,4.220000000000001,0.0477334029409205,0.0113112329243887,4.0,11.2,2.8,0.0008120885176484,0.0002900316134458,4.6,5.0,0.92,1.6,2.0,0.8,0.0003335363554627,0.0003625395168073,0.0001160126453783,0.0001450158067229,0.7419354838709677,0.2580645161290323,0.7142857142857143,0.2857142857142857,807.4967476626335,11881.0,0.0679653857135454,0.0233855566662252,2.0316668782903182,0.0621921782354386,0.8614663998375822,15303.0,4834.0,4514.0,0.3158857740312357,0.2949748415343396,24184.0,6016.0,34938.0,43957.0,4284.0,401.0,10141.0,12123.0,19900.0,5615.0,24797.0,31834.0,0.1771419120079391,0.8228580879920608,0.0666555851063829,0.933344414893617,0.29025702673307,0.70974297326693,0.2757922515185295,0.7242077484814705,baseline,female_P42,female,P42,1072473,CTRL,MDMA,CTRL_MDMA,False,False,False
1,active,1,green,20,16-20,182.0,1592.08,8.747692307692308,3182.68,11217.32,184.0,17.297173913043476,0.1419305145970695,0.0162249093366329,93.0,628.64,6.7595698924731185,0.0560419066229723,0.0082907503753124,104.0,512.92,4.931923076923076,0.0457257170161856,0.0092713767637902,350,10210.6,29.173142857142857,0.91025307292651,0.0312017487242942,1.0,2.56,2.56,0.0002282185049548,8.914785349798348e-05,66.0,578.52,8.765454545454546,0.0515738162056534,0.0058837583308669,60.0,591.48,9.858,0.0527291723869872,0.005348871209879,32.0,274.32,8.5725,0.0244550391715668,0.0028527313119354,17.0,73.48,4.3223529411764705,0.0065505842750318,0.0015155135094657,205.0,876.4,4.275121951219512,0.0781291788056327,0.0182753099670866,5.0,14.76,2.952,0.0013158223176302,0.0004457392674899,2.4,3.0,0.7999999999999999,0.0,0.0,0.0,0.0002139548483951,0.0002674435604939,0.0,0.0,1.0,0.0,1.0,0.0,585.6684322122924,11049.0,0.0530064650386724,0.0151850431493095,1.994169962798467,0.0482593503395023,0.9849946332992194,79751.0,49901.666666666664,6195.0,0.6257183817966755,0.0776792767488809,29376.0,8744.0,28695.0,39984.0,5856.0,381.0,6308.0,8974.0,23520.0,8363.0,22387.0,31010.0,0.1993464052287581,0.8006535947712419,0.0435727355901189,0.956427264409881,0.2198292385433002,0.7801707614566997,0.2244397759103641,0.7755602240896359,baseline,female_P42,female,P42,1072473,CTRL,MDMA,CTRL_MDMA,False,False,False
1,active,1,green,24,20-24,28.0,139.12,4.968571428571429,10782.44,3617.559999999999,526.0,20.49893536121673,0.038456860425259,0.007740023662358,13.0,55.08,4.236923076923077,0.0152257322615243,0.0035935824146662,20.0,93.4,4.67,0.0258185075022943,0.0055285883302557,53,14016.88,264.46943396226413,3.8746779597297634,0.0146507590751777,2.0,3.04,1.52,0.0008403454261988,0.0005528588330255,1.0,1.16,1.16,0.0003206581231548,0.0002764294165127,52.0,454.52,8.74076923076923,0.1256426983933922,0.0143743296586649,3.0,35.6,11.866666666666667,0.0098408872278552,0.0008292882495383,2.0,6.56,3.28,0.0018133769723238,0.0005528588330255,37.0,154.56,4.177297297297297,0.0427249306162164,0.0102278884109731,2.0,4.44,2.22,0.0012273466093167,0.0005528588330255,,,,,,,,,,,,,,,205.07152982417645,3179.0,0.0645081880541605,0.0169411082173717,1.8208801644220447,0.0561538035092012,0.8787691150941521,270087.0,207650.6666666667,17488.0,0.7688288094823768,0.0647495066404529,11445.0,1059.0,3745.0,3506.0,309.0,8.0,1130.0,903.0,11136.0,1051.0,2615.0,2603.0,0.0269986893840104,0.9730013106159896,0.0075542965061378,0.9924457034938622,0.30173564753004,0.69826435246996,0.2575584711922418,0.7424415288077582,baseline,female_P42,female,P42,1072473,CTRL,MDMA,CTRL_MDMA,False,False,False
1,active,1,red,16,12-16,206.0,1771.08,8.59747572815534,1874.36,12525.64,93.0,20.154408602150536,0.1413963677704293,0.0164462654203697,117.0,718.52,6.141196581196581,0.0573639350963304,0.0093408400688507,93.0,528.36,5.6812903225806455,0.0421822757160512,0.0074247703111377,400,8164.16,20.4104,0.6517958363804165,0.0319344959618829,31.0,88.84,2.865806451612903,0.0070926515531342,0.0024749234370459,78.0,780.2,10.002564102564104,0.0622882343736527,0.0062272267125671,54.0,365.8,6.774074074074075,0.0292040965571419,0.0043111569548542,17.0,54.44,3.2023529411764704,0.0043462849004122,0.00135721607838,36.0,140.76,3.91,0.0112377491289866,0.0028741046365694,154.0,690.56,4.484155844155844,0.0551317138285947,0.0122947809453249,9.0,23.44,2.604444444444445,0.0018713614633663,0.0007185261591423,3.2,4.0,0.8,1.6,2.0,0.8,0.000255475967695,0.0003193449596188,0.0001277379838475,0.0001596724798094,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,451.1213991572811,10607.0,0.0425305363587518,0.0161489985401901,1.9756451570674864,0.0385823755532907,0.8468229966692321,46952.0,8256.666666666666,26935.0,0.1758533537797466,0.573670983131709,28782.0,4933.0,31382.0,44483.0,2744.0,382.0,7152.0,11498.0,26038.0,4551.0,24230.0,32985.0,0.0953373636300465,0.9046626363699536,0.0774376647070748,0.9225623352929252,0.2279013447199031,0.7720986552800969,0.2584807679338174,0.7415192320661825,baseline,female_P42,female,P42,1072335,ELA,MDMA,ELA_MDMA,False,False,False
1,active,1,red,20,16-20,128.0,1028.36,8.0340625,6046.4,8353.6,93.0,65.01505376344086,0.1231038115303581,0.0153227351082168,85.0,450.04,5.294588235294118,0.053873778969546,0.0101752537828002,64.0,375.6,5.86875,0.0449626508331737,0.0076613675541084,268,11192.52,41.76313432835821,1.339843899636085,0.0320819766328289,25.0,61.28,2.4512,0.0073357594330588,0.0029927217008235,33.0,252.12,7.640000000000001,0.0301809998084658,0.0039503926450871,74.0,786.24,10.624864864864865,0.0941199004022217,0.0088584562344378,9.0,33.24,3.693333333333334,0.003979122773415,0.0010773798122964,21.0,174.92,8.32952380952381,0.0209394751963225,0.0025138862286918,152.0,637.24,4.192368421052632,0.0762832790653131,0.0181957479410074,11.0,26.56,2.4145454545454546,0.0031794675349549,0.0013167975483623,9.2,9.0,1.022222222222222,0.0,0.0,0.0,0.001101321585903,0.0010773798122964,0.0,0.0,1.0,0.0,1.0,0.0,320.4619586384629,8253.0,0.0388297538638631,0.0117124378131793,1.9889404897177865,0.0351408004846605,0.9879572878758858,151253.0,71404.66666666666,33780.0,0.4720876059758593,0.2233344132017216,26066.0,5234.0,20790.0,25837.0,2830.0,186.0,4649.0,6960.0,23236.0,5048.0,16141.0,18877.0,0.1085705516765134,0.8914294483234866,0.0355368742835307,0.9644631257164692,0.2236171236171236,0.7763828763828764,0.2693811200990827,0.7306188799009173,baseline,female_P42,female,P42,1072335,ELA,MDMA,ELA_MDMA,False,False,False
1,active,1,red,24,20-24,50.0,386.28,7.725599999999999,10854.92,3545.08,55.0,197.36218181818185,0.108962280117797,0.0141040540693016,31.0,152.0,4.903225806451613,0.0428763243706771,0.008744513522967,24.0,142.08,5.920000000000001,0.0400780800433276,0.0067699459532648,101,12924.56,127.9659405940594,3.6457738612386743,0.0284901892199893,5.0,14.12,2.824,0.0039829848691707,0.0014104054069301,12.0,51.52,4.293333333333334,0.0145328173130084,0.0033849729766324,23.0,456.72,19.85739130434783,0.1288320714906292,0.0064878648718787,3.0,4.12,1.3733333333333333,0.0011621740553104,0.0008462432441581,6.0,43.16,7.1933333333333325,0.0121746194726212,0.0016924864883162,83.0,422.56,5.091084337349398,0.1191961817504823,0.0234127297550407,5.0,14.28,2.856,0.0040281178421925,0.0014104054069301,3.8,4.0,0.95,0.0,0.0,0.0,0.0010719081092669,0.0011283243255441,0.0,0.0,1.0,0.0,1.0,0.0,126.03382581366697,3493.0,0.0360818281745396,0.007603888498911,1.989273373181978,0.0315759798376279,0.9853092172814154,271428.0,206843.99999999997,9351.0,0.7620584464388345,0.0344511251602634,12741.0,1191.0,7407.0,9707.0,369.0,25.0,853.0,1238.0,12372.0,1166.0,6554.0,8469.0,0.0289616199670355,0.9710383800329644,0.0209907640638119,0.979009235936188,0.115161333873363,0.884838666126637,0.1275368290924075,0.8724631709075925,baseline,female_P42,female,P42,1072335,ELA,MDMA,ELA_MDMA,False,False,False
1,active,1,yellow,16,12-16,225.0,1313.32,5.836977777777777,1198.0,13202.0,115.0,10.417391304347824,0.0994788668383578,0.0170428722920769,187.0,823.92,4.405989304812834,0.0624087259506135,0.0141645205271928,157.0,501.0,3.1910828025477707,0.0379487956370246,0.0118921375549159,395,10163.6,25.730632911392405,0.7698530525677928,0.0299197091349795,24.0,43.72,1.8216666666666663,0.0033116194515982,0.0018179063778215,83.0,554.6,6.6819277108433734,0.0420087865474928,0.0062869262232995,86.0,481.68,5.60093023255814,0.0364853810028783,0.0065141645205271,30.0,84.2,2.806666666666666,0.0063778215421905,0.0022723829722769,35.0,127.4,3.64,0.0096500530222693,0.0026511134676564,124.0,548.28,4.421612903225806,0.0415300712013331,0.0093925162854113,1.0,2.48,2.48,0.0001878503257082,7.57460990758976e-05,3.6,4.0,0.9,6.2,7.0,0.8857142857142858,0.0002726859566732,0.0003029843963035,0.0004696258142705,0.0005302226935312,0.3673469387755101,0.6326530612244897,0.3636363636363636,0.6363636363636364,808.152876270088,11263.0,0.0717528967655232,0.0290734762450413,2.0759829428024985,0.0649759194013495,0.8531283138918345,30065.0,4238.0,21894.0,0.1409612506236487,0.7282221852652586,26076.0,5355.0,33467.0,33058.0,5421.0,309.0,8560.0,9457.0,20655.0,5046.0,24907.0,23601.0,0.2078923147722043,0.7921076852277956,0.057703081232493,0.942296918767507,0.255774344877043,0.7442256551229569,0.286072962671668,0.7139270373283321,baseline,female_P42,female,P42,1072483,CTRL,MDMA,CTRL_MDMA,False,False,False
