day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,time_point,exp,sex,age,mouse_ID,background,treatment,condition,qc_exclude,qc_speed_outlier,qc_exclude_timebin,box_ID
1,active,5,yellow,24,18-24,199.0,1084.64,5.450452261306533,8519.32,13080.68,157.0,54.26318471337579,0.0829192366146102,0.0152132763740111,149.0,659.88,4.428724832214765,0.0504469186617209,0.0113908451242595,196.0,1054.44,5.379795918367347,0.0806104881397603,0.014983930499026,421,18602.68,44.186888361045135,1.4221493072225604,0.0321848711229079,17.0,27.68,1.628235294117647,0.0021160979398624,0.0012996266249155,41.0,318.48,7.767804878048781,0.0243473580884174,0.0031343936247962,183.0,1509.36,8.247868852459016,0.1153884966224997,0.0139900983740906,48.0,214.2,4.4624999999999995,0.0163752954739356,0.0036695339997614,135.0,740.2,5.482962962962963,0.0565872722213218,0.0103205643743291,174.0,715.8,4.113793103448276,0.054721925771443,0.0133020607491353,5.0,11.08,2.216,0.0008470507649449,0.0003822431249751,22.0,23.0,0.9565217391304348,17.2,19.0,0.9052631578947368,0.0016818697498906,0.0017583183748857,0.0013149163499145,0.0014525238749055,0.5612244897959183,0.4387755102040815,0.5476190476190477,0.4523809523809524,709.1985689088859,12930.0,0.0548490772551342,0.0161094109221401,2.0726550838501674,0.0497540026833182,0.9884807211857488,213140.0,133959.99999999997,26005.0,0.6285070845453691,0.1220090081636483,45920.0,24043.0,43203.0,27315.0,7198.0,1607.0,8881.0,5762.0,38722.0,22436.0,34322.0,21553.0,0.1567508710801393,0.8432491289198606,0.0668385808759306,0.9331614191240694,0.2055644283961762,0.7944355716038238,0.2109463664653121,0.7890536335346879,baseline,female_P42,female,P42,1073122,CTRL,saline,CTRL_saline,False,False,False,15
1,active,6,blue,18,12-18,227.0,1223.76,5.391013215859031,2858.68,18741.32,180.0,15.881555555555554,0.065297428356167,0.0121122738419705,255.0,1255.12,4.922039215686274,0.0669707363195335,0.0136062988092621,227.0,1077.44,4.746431718061674,0.0574900807413778,0.0121122738419705,626,15354.6,24.528115015974443,0.8192912772419446,0.0334021296258748,12.0,19.04,1.586666666666667,0.0010159369777582,0.0006402964145535,129.0,937.32,7.266046511627907,0.0500135529407747,0.0068831864564502,286.0,1822.84,6.373566433566434,0.0972631596920601,0.015260397880192,90.0,312.6,3.4733333333333336,0.0166797215991189,0.0048022231091513,86.0,325.64,3.7865116279069766,0.0173755103696004,0.0045887909709668,251.0,1274.64,5.078247011952191,0.0680122851538739,0.0133928666710775,3.0,7.0,2.3333333333333335,0.0003735062418228,0.0001600741036383,10.2,12.0,0.85,6.8,7.0,0.9714285714285714,0.0005442519523704,0.0006402964145535,0.0003628346349136,0.0003735062418228,0.6,0.3999999999999999,0.631578947368421,0.3684210526315789,872.2229895499805,16734.0,0.0521228032478774,0.018331595641839,2.036328536497681,0.0485598955343531,0.8928933500948706,71647.0,17737.999999999996,30496.0,0.2475749159071558,0.4256423855848814,69419.0,16132.0,58796.0,30821.0,10725.0,1772.0,15843.0,7127.0,58694.0,14360.0,42953.0,23694.0,0.1544966075570089,0.8455033924429911,0.1098437887428713,0.8901562112571287,0.2694571059255731,0.7305428940744269,0.2312384413224749,0.768761558677525,baseline,female_P42,female,P42,1073107,ELA,saline,ELA_saline,False,False,False,16
1,active,6,blue,24,18-24,80.0,502.56,6.282,13551.68,8048.32,122.0,111.07934426229508,0.0624428452149019,0.0099399626257405,139.0,810.6,5.831654676258993,0.1007166713053159,0.0172706850622241,84.0,341.4,4.064285714285714,0.0424187905053477,0.0104369607570275,291,19473.2,66.91821305841924,2.41953600254463,0.0361566140511311,12.0,22.2,1.85,0.0027583396286429,0.001490994393861,69.0,377.76,5.474782608695652,0.0469365035187467,0.0085732177647012,114.0,1236.56,10.847017543859648,0.1536420023060713,0.0141644467416802,27.0,90.68,3.358518518518519,0.0112669476362768,0.0033547373861874,44.0,266.6,6.0590909090909095,0.0331249254502803,0.0054669794441572,106.0,411.0,3.8773584905660377,0.0510665579897419,0.0131704504791062,6.0,13.52,2.2533333333333334,0.0016798536837501,0.0007454971969305,6.4,7.0,0.9142857142857144,1.0,1.0,1.0,0.0007951970100592,0.0008697467297522,0.0001242495328217,0.0001242495328217,0.8648648648648649,0.1351351351351351,0.875,0.125,362.3847782236185,7920.0,0.0457556538161134,0.0138053873627944,2.092590256569702,0.0446182829005149,0.9840562999483122,338914.0,180102.3333333333,29398.0,0.5314101315771356,0.086741769298406,40541.0,9003.0,29023.0,12644.0,12582.0,223.0,7425.0,4562.0,27959.0,8780.0,21598.0,8082.0,0.310352482671863,0.6896475173281369,0.0247695212706875,0.9752304787293125,0.2558315818488785,0.7441684181511216,0.3608035431825371,0.6391964568174628,baseline,female_P42,female,P42,1073107,ELA,saline,ELA_saline,False,False,False,16
1,active,6,green,18,12-18,298.0,1268.6,4.2570469798657715,1534.88,20065.12,153.0,10.031895424836602,0.0632241421930195,0.0148516430502284,279.0,1186.2,4.251612903225807,0.0591175133764462,0.0139047262114555,296.0,1237.6,4.18108108108108,0.0616791726139689,0.0147519675935155,814,14056.52,17.26845208845209,0.7005450253973065,0.0405679108821676,13.0,19.44,1.4953846153846155,0.0009688454392498,0.0006478904686341,112.0,613.24,5.475357142857143,0.0305624885373224,0.0055818255759247,183.0,1125.24,6.1488524590163935,0.0560794054558358,0.0091203042892342,102.0,454.08,4.451764705882352,0.0226303156921065,0.00508344829236,69.0,317.64,4.603478260869565,0.0158304560351495,0.0034388032565965,280.0,1270.4,4.537142857142857,0.0633138501040611,0.0139545639398119,9.0,20.96,2.328888888888889,0.0010445987863516,0.0004485395552082,14.0,14.0,1.0,9.8,10.0,0.98,0.0006977281969905,0.0006977281969905,0.0004884097378934,0.0004983772835647,0.5882352941176471,0.411764705882353,0.5833333333333334,0.4166666666666667,1233.3037286545512,18108.0,0.0681082244673377,0.025236983711624,1.976768501160487,0.0617937667855286,0.9024615850789828,38525.0,14424.999999999998,7686.0,0.3744321868916287,0.1995068137573004,43757.0,19464.0,61148.0,32013.0,9100.0,1158.0,17778.0,7510.0,34657.0,18306.0,43370.0,24503.0,0.2079667253239481,0.7920332746760518,0.0594944512946979,0.940505548705302,0.2907372277098188,0.7092627722901812,0.2345921969200012,0.7654078030799988,baseline,female_P42,female,P42,1073133,CTRL,saline,CTRL_saline,False,False,False,16
1,active,6,green,24,18-24,262.0,1253.0,4.782442748091603,6575.4,15024.6,252.0,26.09285714285714,0.0833965629700624,0.0174380682347616,217.0,832.88,3.8381566820276496,0.055434420883085,0.0144429801791728,210.0,791.04,3.766857142857143,0.0526496545665109,0.0139770775927478,670,16286.0,24.307462686567163,1.0839556460737725,0.0445935332721004,11.0,18.44,1.6763636363636365,0.0012273205276679,0.0007321326358106,91.0,1260.84,13.855384615384615,0.0839183738668583,0.006056733623524,76.0,333.96,4.394210526315789,0.0222275468232099,0.0050583709383278,67.0,300.76,4.4889552238805965,0.0200178374133088,0.00445935332721,49.0,187.76,3.8318367346938778,0.0124968385181635,0.0032613181049745,259.0,1325.72,5.118610038610039,0.0882366252678939,0.0172383956977224,13.0,27.28,2.0984615384615384,0.0018156889368102,0.0008652476605034,10.0,9.0,1.1111111111111112,2.8,3.0,0.9333333333333332,0.0006655751234641,0.0005990176111177,0.0001863610345699,0.0001996725370392,0.78125,0.2187499999999999,0.75,0.25,963.2638574272104,14805.0,0.0650634148887004,0.0250244529776778,1.9326301131997483,0.0584623588520863,0.9853839702887264,164637.0,105927.66666666664,14115.0,0.6434013415372403,0.0857340694983509,40037.0,12329.0,41025.0,31587.0,4111.0,320.0,7965.0,5742.0,35926.0,12009.0,33060.0,25845.0,0.1026800209805929,0.8973199790194071,0.0259550652932111,0.9740449347067888,0.1941499085923217,0.8058500914076783,0.1817836451704815,0.8182163548295185,baseline,female_P42,female,P42,1073133,CTRL,saline,CTRL_saline,False,False,False,16
1,active,6,red,18,12-18,220.0,1661.68,7.553090909090909,4577.08,17022.92,114.0,40.149824561403506,0.0976142753417157,0.0129237522117239,163.0,1105.04,6.779386503067484,0.0649148324729247,0.0095753255023227,163.0,905.2,5.553374233128834,0.0531753659184205,0.0095753255023227,497,14742.48,29.662937625754527,0.8660370841195283,0.0291959311328491,12.0,25.92,2.16,0.001522652987854,0.0007049319388213,107.0,792.04,7.402242990654205,0.0465278577353356,0.0062856431211566,184.0,1600.84,8.700217391304347,0.0940402704118917,0.01080895639526,48.0,412.04,8.584166666666667,0.0242050130059942,0.0028197277552852,45.0,130.16,2.892444444444444,0.0076461617630817,0.0026434947705799,244.0,1050.64,4.305901639344262,0.0617191410169348,0.0143336160893665,9.0,25.08,2.786666666666666,0.0014733077521365,0.0005286989541159,9.2,9.0,1.022222222222222,14.6,16.0,0.9125,0.000540447819763,0.0005286989541159,0.0008576671922325,0.0009399092517617,0.3865546218487395,0.6134453781512605,0.36,0.64,683.2037249412755,15078.0,0.0453112962555561,0.0170312760934763,2.0041051255180142,0.0400695235672177,0.8857469811289721,114541.0,24159.999999999996,55963.0,0.210928837708768,0.4885848735387328,60113.0,13648.0,50582.0,41762.0,12259.0,1380.0,16008.0,6313.0,47854.0,12268.0,34574.0,35449.0,0.2039325936153577,0.7960674063846422,0.1011137162954279,0.8988862837045721,0.3164762168360286,0.6835237831639713,0.1511661318902351,0.8488338681097649,baseline,female_P42,female,P42,1073097,ELA,saline,ELA_saline,False,False,False,16
1,active,6,red,24,18-24,226.0,2092.32,9.258053097345131,6946.6,14653.4,124.0,56.020967741935486,0.1427873394570543,0.0154230417514024,164.0,949.04,5.786829268292682,0.0647658563882784,0.0111919418019026,101.0,507.56,5.025346534653465,0.0346376950059371,0.0068925983048302,427,16426.24,38.46894613583139,1.1209848908785676,0.0291399948134903,17.0,47.96,2.8211764705882354,0.0032729605415807,0.0011601403087338,77.0,1141.0,14.818181818181818,0.0778658877803103,0.0052547531630884,70.0,1067.08,15.244,0.0728213247437454,0.0047770483300803,32.0,191.12,5.9725,0.0130427068120709,0.0021837935223224,44.0,256.4,5.827272727272727,0.0174976455976087,0.0030027160931933,238.0,1208.2,5.076470588235295,0.0824518541771875,0.0162419643222733,17.0,45.72,2.6894117647058824,0.0031200949950182,0.0011601403087338,1.6,2.0,0.8,10.0,9.0,1.1111111111111112,0.0001091896761161,0.0001364870951451,0.0006824354757257,0.0006141919281531,0.1379310344827586,0.8620689655172414,0.1818181818181818,0.8181818181818182,520.051378392478,14526.0,0.0358014166592646,0.0109602117768539,1.9887966101566648,0.0312604976695048,0.9913057720392536,173789.0,102317.66666666666,13871.0,0.5887465067792936,0.0798151781758339,55349.0,11264.0,36680.0,52534.0,14047.0,307.0,6207.0,6382.0,41302.0,10957.0,30473.0,46152.0,0.2537895896944841,0.7462104103055159,0.027254971590909,0.9727450284090908,0.1692202835332606,0.8307797164667393,0.1214832299082498,0.8785167700917501,baseline,female_P42,female,P42,1073097,ELA,saline,ELA_saline,False,False,False,16
1,active,6,yellow,18,12-18,219.0,1322.64,6.039452054794521,1405.2,20194.8,132.0,10.645454545454546,0.0654940875869035,0.0108443757799037,192.0,1107.92,5.770416666666667,0.0548616475528353,0.0095073979440251,144.0,609.32,4.2313888888888895,0.0301721235169449,0.0071305484580188,515,15492.56,30.082640776699023,0.767155901519203,0.0255016142769425,38.0,99.92,2.6294736842105264,0.0049478083467031,0.0018816725097549,133.0,891.52,6.703157894736842,0.0441460177867569,0.0065858537841424,229.0,1732.52,7.565589519650655,0.0857904014894923,0.011339552756155,74.0,336.92,4.552972972972973,0.0166835026838592,0.0036643096242597,76.0,276.0,3.631578947368421,0.0136668845445362,0.0037633450195099,266.0,1220.64,4.588872180451128,0.0604432824291401,0.0131717075682849,13.0,31.36,2.4123076923076923,0.0015528749975241,0.0006437300691267,6.6,8.0,0.825,8.8,10.0,0.8800000000000001,0.0003268168043258,0.000396141581001,0.0004357557391011,0.0004951769762513,0.4285714285714285,0.5714285714285715,0.4444444444444444,0.5555555555555556,867.4041380151788,18234.0,0.0475706996827453,0.0148479039412682,2.0569597511956332,0.0444244854827498,0.9029056984966428,35262.0,7086.999999999999,19244.0,0.2009812262492201,0.5457432930633543,65963.0,15473.0,43267.0,33285.0,9823.0,1480.0,15795.0,5716.0,56140.0,13993.0,27472.0,27569.0,0.1489168170034716,0.8510831829965284,0.0956504879467459,0.904349512053254,0.3650588208103173,0.6349411791896826,0.1717290070602373,0.8282709929397627,baseline,female_P42,female,P42,1073142,CTRL,saline,CTRL_saline,False,False,False,16
1,active,6,yellow,24,18-24,109.0,657.96,6.036330275229358,12823.8,8776.2,263.0,48.75969581749049,0.0749709441443905,0.0124199539664091,88.0,419.6,4.7681818181818185,0.0478111255440851,0.0100271187985688,28.0,132.44,4.7299999999999995,0.0150908137918461,0.0031904468904537,255,19654.64,77.07701960784314,2.2395387525352657,0.0290558556094892,24.0,64.48,2.686666666666667,0.0073471434105877,0.002734668763246,77.0,927.6,12.046753246753248,0.1056949476994598,0.0087737289487477,70.0,488.88,6.984,0.055705202707322,0.0079761172261343,29.0,131.8,4.544827586206897,0.0150178892914929,0.0033043914222556,23.0,113.12,4.918260869565217,0.012889405437433,0.0026207242314441,111.0,467.64,4.212972972972973,0.0532850208518493,0.0126478430300129,5.0,11.24,2.248,0.0012807365374535,0.0005697226590095,3.8,4.0,0.95,8.0,9.0,0.8888888888888888,0.0004329892208472,0.0004557781272076,0.0009115562544153,0.0010255007862172,0.3220338983050847,0.6779661016949152,0.3076923076923077,0.6923076923076923,447.05678213986965,8529.0,0.0524160841997736,0.0156477751247217,2.0114380562973686,0.0470341498843429,0.9718329117385656,320858.0,167625.0,42295.0,0.5224273666232414,0.1318184368162863,35559.0,6175.0,13917.0,16558.0,12208.0,192.0,3751.0,2989.0,23351.0,5983.0,10166.0,13569.0,0.3433167411906971,0.6566832588093029,0.0310931174089068,0.9689068825910933,0.2695264784077028,0.7304735215922972,0.180516970648629,0.819483029351371,baseline,female_P42,female,P42,1073142,CTRL,saline,CTRL_saline,False,False,False,16
1,active,7,blue,18,12-18,330.0,2540.4,7.698181818181818,2374.8,19225.2,172.0,13.806976744186048,0.1321390674739404,0.0171649709755945,170.0,872.84,5.134352941176471,0.0454008280798119,0.0088425608056093,213.0,961.56,4.514366197183098,0.0500156045190687,0.0110792085387928,616,14192.92,23.040454545454544,0.7382456359361671,0.0320412791544431,48.0,95.44,1.9883333333333333,0.0049643176663961,0.0024967230509955,96.0,651.48,6.78625,0.0338867736096373,0.0049934461019911,193.0,1527.96,7.916891191709845,0.0794769365208164,0.0100389072675446,69.0,396.0,5.739130434782608,0.0205979651707134,0.0035890393858061,103.0,639.8,6.211650485436893,0.0332792376672284,0.0053575515469279,258.0,1150.72,4.46015503875969,0.0598547739425337,0.0134198863991011,13.0,30.24,2.3261538461538462,0.0015729355221272,0.0006761958263112,22.2,23.0,0.9652173913043478,9.0,10.0,0.9,0.0011547344110854,0.0011963464619353,0.0004681355720616,0.000520150635624,0.7115384615384616,0.2884615384615385,0.696969696969697,0.303030303030303,803.5742392130976,17223.0,0.0466570422814316,0.0171987460543828,2.0494905216703185,0.0435959105467572,0.8958554397353473,59542.0,11815.333333333332,36247.0,0.1984369576657373,0.608763561855497,54775.0,26067.0,46243.0,63840.0,11547.0,1915.0,9253.0,13606.0,43228.0,24152.0,36990.0,50234.0,0.2108078502966681,0.7891921497033318,0.073464533701615,0.9265354662983848,0.200095149536146,0.799904850463854,0.2131265664160401,0.7868734335839599,baseline,female_P42,female,P42,1073123,CTRL,MDMA,CTRL_MDMA,False,False,False,17
