day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,time_point,exp,sex,age,mouse_ID,background,treatment,condition,qc_exclude,qc_speed_outlier,qc_exclude_timebin
3,inactive,1,yellow,2,1-2,,,,3600.0,0.0,1.0,3600.0,,,,,,,,,,,,,1.0,3600.0,3600.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001.0,89900.33333333333,0.0,0.9988814939093268,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,1,yellow,3,2-3,,,,3600.0,0.0,1.0,3600.0,,,,,,,,,,,,,1.0,3600.0,3600.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001.0,90001.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,1,yellow,4,3-4,,,,2751.4,848.5999999999999,3.0,917.1333333333332,,,,,,,,,,,,,1.0,2752.96,2752.96,3.244119726608532,0.0011784115012962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,68788.0,63947.0,0.0,0.9296243530848404,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111916,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,blue,1,0-1,15.0,195.28,13.018666666666666,1298.16,2301.84,45.0,28.848000000000003,0.0848364786431724,0.006516525909707,9.0,77.68,8.631111111111112,0.0337469155110694,0.0039099155458242,8.0,26.2,3.275,0.0113821985889549,0.003475480485177,46.0,2943.16,63.98173913043478,1.27861189309422,0.0199840127897681,,,,,,29.0,235.64,8.12551724137931,0.1023702776908907,0.0125986167587668,5.0,63.28,12.656,0.0274910506377506,0.0021721753032356,2.0,19.0,9.5,0.0082542661522955,0.0008688701212942,2.0,2.32,1.16,0.0010078893407013,0.0008688701212942,48.0,247.88,5.164166666666667,0.1076877628332116,0.0208528829110624,6.0,14.88,2.48,0.0064643937024293,0.0026066103638828,1.2,1.0,1.2,0.0,0.0,0.0,0.0005213220727765,0.0004344350606471,0.0,0.0,1.0,0.0,1.0,0.0,60.224979683654105,2258.0,0.0266718244834606,0.0046359751077982,2.0696175838234017,0.0250378593704547,0.9809543669412296,32499.0,18095.0,4421.0,0.5567863626573125,0.1360349549216899,7507.0,537.0,2614.0,4897.0,1695.0,0.0,11.0,48.0,5812.0,537.0,2603.0,4849.0,0.2257892633542027,0.7742107366457972,0.0,1.0,0.0042081101759755,0.9957918898240244,0.009801919542577,0.9901980804574227,baseline,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,blue,2,1-2,1.0,3.56,3.56,3585.08,14.920000000000073,3.0,1195.0266666666666,0.2386058981233232,0.0670241286863267,,,,,,,,,,,1.0,3593.72,3593.72,240.86595174262615,0.0670241286863267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4270907839212208,14.0,0.1019350559943729,0.0824110439011567,0.757273771796368,0.0627332425558206,0.9383378016085744,89630.0,89629.33333333333,0.0,0.9999925620142064,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,baseline,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA,False,True,True
3,inactive,2,blue,3,2-3,,,,3600.0,0.0,1.0,3600.0,,,,,,,,,,,,,1.0,3600.0,3600.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001.0,89991.33333333334,0.0,0.999892593785995,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,blue,4,3-4,,,,2406.56,1193.44,1.0,2406.56,,,,,,,,,,,,,1.0,2406.56,2406.56,2.016490146132189,0.0008379139294811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60165.0,60165.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111967,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,green,1,0-1,25.0,92.08,3.6832,1871.68,1728.32,139.0,13.465323741007197,0.0532771708942788,0.0144649139048324,13.0,86.08,6.621538461538462,0.049805591557119,0.0075217552305128,11.0,91.36,8.305454545454545,0.0528605813738196,0.0063645621181262,29.0,3351.24,115.56,1.9390159229772264,0.0167793001296056,1.0,1.76,1.76,0.0010183299389002,0.0005785965561932,25.0,57.6,2.3040000000000003,0.0333271616367339,0.0144649139048324,16.0,43.32,2.7075,0.0250648028142936,0.0092575448990927,2.0,9.0,4.5,0.0052073690057396,0.0011571931123865,,,,,,8.0,66.96,8.37,0.0387428254027032,0.0046287724495463,1.0,3.08,3.08,0.0017820773930753,0.0005785965561932,0.0,0.0,0.0,1.2,1.0,1.2,0.0,0.0,0.0006943158674319,0.0005785965561932,0.0,1.0,0.0,1.0,99.05509141837646,1617.0,0.061258559937153,0.0163663259926766,2.114079117172426,0.0567199478865921,0.935590631364562,46931.0,27945.999999999996,1261.0,0.5954699452387547,0.0268692335556455,2564.0,227.0,4460.0,2327.0,500.0,0.0,612.0,825.0,2064.0,227.0,3848.0,1502.0,0.1950078003120124,0.8049921996879875,0.0,1.0,0.137219730941704,0.862780269058296,0.3545337344220026,0.6454662655779975,baseline,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,green,2,1-2,,,,3599.88,0.1199999999998908,2.0,1799.94,,,,,,,,,,,,,1.0,3600.0,3600.0,30000.0000000273,8.333333333340917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89999.0,89875.33333333334,0.0,0.9986259106582668,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,green,3,2-3,,,,3599.8,0.1999999999998181,2.0,1799.9,,,,,,,,,,,,,1.0,3600.0,3600.0,18000.00000001637,5.0000000000045475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89997.0,89988.66666666666,0.0,0.9999074043208848,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA,False,False,True
