day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,time_point,exp,sex,age,mouse_ID,background,treatment,condition
2,active,8,yellow,21,18-21,16.0,82.08,5.13,8795.16,2004.84,33.0,266.52,0.0409409229664212,0.0079806867380938,16.0,101.12,6.32,0.0504379401847529,0.0079806867380938,12.0,67.52,5.626666666666666,0.0336784980347558,0.0059855150535703,44,10316.64,234.4690909090909,5.1458670018555095,0.0219468885297579,7.0,21.0,3.0,0.0104746513437481,0.003491550447916,13.0,62.6,4.815384615384615,0.031224436862792,0.0064843079747012,20.0,176.48,8.824,0.0880269747211747,0.0099758584226172,3.0,27.44,9.146666666666668,0.0136868777558308,0.0014963787633925,5.0,9.32,1.864,0.0046487500249396,0.0024939646056543,16.0,60.0,3.75,0.0299275752678518,0.0079806867380938,,,,,,,,,,,,,,,,,,,,59.31559259906304,1938.0,0.0306066009283091,0.0099415763588132,1.9791678498055976,0.0288724666612738,0.9666606811516132,219912.0,194871.66666666663,4699.0,0.8861347569330762,0.0213676379642766,6010.0,927.0,4244.0,2068.0,803.0,0.0,884.0,33.0,5207.0,927.0,3360.0,2035.0,0.1336106489184692,0.8663893510815308,0.0,1.0,0.2082940622054665,0.7917059377945335,0.0159574468085106,0.9840425531914894,baseline,female_P35,female,P35,1112058,CTRL,MDMA,CTRL_MDMA
2,active,8,yellow,24,21-24,81.0,825.88,10.19604938271605,2945.96,7854.04,84.0,35.070952380952384,0.1051535260833914,0.0103131636711806,40.0,248.8,6.220000000000001,0.0316779644616019,0.0050929203314472,51.0,384.6,7.541176470588236,0.0489684289868653,0.0064934734225952,190,8719.72,45.89326315789474,1.1102209818131814,0.0241913715743744,6.0,12.36,2.06,0.0015737123824172,0.000763938049717,81.0,891.68,11.008395061728397,0.1135313800286222,0.0103131636711806,44.0,667.4,15.168181818181818,0.0849753757301974,0.0056022123645919,22.0,111.48,5.067272727272727,0.0141939689637435,0.0028011061822959,23.0,132.36,5.754782608695653,0.0168524733767589,0.0029284291905821,103.0,457.36,4.4403883495145635,0.0582324510697679,0.0131142698534766,6.0,13.12,2.1866666666666665,0.0016704778687146,0.000763938049717,3.4,4.0,0.85,5.4,6.0,0.9,0.000432898228173,0.0005092920331447,0.0006875442447453,0.000763938049717,0.3863636363636363,0.6136363636363636,0.4,0.6,249.00376933453623,7765.0,0.0320674525865468,0.0087106114130407,2.0733794574243594,0.029204981421345,0.9886631593421984,73733.0,27538.33333333333,25132.0,0.3734872219132997,0.3408514505038449,39102.0,6141.0,15926.0,20728.0,11251.0,1146.0,4115.0,6243.0,27851.0,4995.0,11811.0,14485.0,0.2877346427292722,0.7122653572707278,0.1866145578895945,0.8133854421104054,0.2583825191510737,0.7416174808489263,0.3011868004631416,0.6988131995368584,baseline,female_P35,female,P35,1112058,CTRL,MDMA,CTRL_MDMA
2,inactive,1,blue,3,0-3,54.0,633.2,11.725925925925926,6214.8,4585.2,80.0,77.685,0.1380964843409229,0.0117770217220622,19.0,80.64,4.24421052631579,0.0175870191049463,0.0041437669022071,12.0,81.2,6.766666666666667,0.017709151182064,0.002617115938236,143,9243.36,64.63888111888112,2.0159120649044753,0.0311872982639797,2.0,4.44,2.22,0.0009683328971473,0.000436185989706,58.0,650.24,11.21103448275862,0.1418127889732182,0.0126493937014743,4.0,25.52,6.38,0.0055657332286486,0.000872371979412,7.0,51.92,7.417142857142857,0.011323388292768,0.001526650963971,5.0,39.76,7.952,0.0086713774753554,0.001090464974265,58.0,247.12,4.260689655172414,0.0538951408880746,0.0126493937014743,5.0,12.96,2.592,0.0028264852132949,0.001090464974265,0.8,1.0,0.8,2.0,2.0,1.0,0.0001744743958824,0.000218092994853,0.000436185989706,0.000436185989706,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.6666666666666666,144.2100119841627,4502.0,0.0320324326930614,0.0089217276107015,2.006567207177167,0.0270473673981078,0.98185466282823,155450.0,93326.66666666666,29802.0,0.6003645330760158,0.1917143776133805,16956.0,2304.0,4077.0,15884.0,360.0,86.0,230.0,5874.0,16596.0,2218.0,3847.0,10010.0,0.0212314225053078,0.978768577494692,0.0373263888888888,0.9626736111111112,0.0564140299239637,0.9435859700760364,0.3698060941828255,0.6301939058171745,baseline,female_P35,female,P35,1111836,ELA,MDMA,ELA_MDMA
2,inactive,1,blue,6,3-6,3.0,81.48,27.16,10213.92,586.0799999999999,16.0,638.37,0.139025389025389,0.0051187551187551,,,,,,4.0,39.8,9.95,0.0679088179088179,0.0068250068250068,20,10622.76,531.138,18.12510237510238,0.0341250341250341,,,,,,6.0,105.48,17.580000000000002,0.17997542997543,0.0102375102375102,4.0,27.52,6.88,0.0469560469560469,0.0068250068250068,2.0,4.48,2.24,0.0076440076440076,0.0034125034125034,,,,,,10.0,65.16,6.516,0.1111793611793611,0.017062517062517,1.0,2.76,2.76,0.0047092547092547,0.0017062517062517,,,,,,,,,,,,,,,19.715538307312094,571.0,0.034528088103874,0.0114035182798635,1.991847715623124,0.0313841339710983,0.9742697242697244,255364.0,252596.6666666667,0.0,0.9891631814455706,0.0,3335.0,114.0,999.0,2040.0,0.0,0.0,53.0,0.0,3335.0,114.0,946.0,2040.0,0.0,1.0,0.0,1.0,0.053053053053053,0.9469469469469468,0.0,1.0,baseline,female_P35,female,P35,1111836,ELA,MDMA,ELA_MDMA
2,inactive,1,blue,9,6-9,5.0,32.24,6.448,9469.4,1330.6000000000004,28.0,338.1928571428571,0.0242296708251916,0.003757703291748,4.0,18.32,4.58,0.0137682248609649,0.0030061626333984,4.0,15.36,3.84,0.0115436645122501,0.0030061626333984,56,10436.56,186.36714285714285,7.843499173305274,0.0420862768675785,2.0,2.6,1.3,0.001954005711709,0.0015030813166992,9.0,270.04,30.004444444444445,0.2029460393807304,0.0067638659251465,3.0,10.84,3.6133333333333337,0.0081467007365098,0.0022546219750488,1.0,13.32,13.32,0.0100105215692168,0.0007515406583496,2.0,24.16,12.08,0.0181572223057267,0.0015030813166992,25.0,144.52,5.7808,0.1086126559446865,0.0187885164587404,1.0,2.4,2.4,0.001803697580039,0.0007515406583496,,,,,,,,,,,,,,,42.430261750096626,1303.0,0.0325635163085929,0.009169155686558,2.0296370163999207,0.0303955749621425,0.9792574778295504,236763.0,224748.99999999997,761.0,0.9492572741517888,0.0032141846487838,7034.0,940.0,850.0,811.0,69.0,0.0,0.0,0.0,6965.0,940.0,850.0,811.0,0.0098094967301677,0.9901905032698324,0.0,1.0,0.0,1.0,0.0,1.0,baseline,female_P35,female,P35,1111836,ELA,MDMA,ELA_MDMA
2,inactive,1,blue,12,9-12,8.0,58.32,7.29,8916.84,1883.16,33.0,270.2072727272727,0.0309692219460906,0.004248178593428,8.0,48.0,6.0,0.0254890715605684,0.004248178593428,3.0,11.56,3.8533333333333335,0.0061386180675035,0.0015930669725355,68,10183.88,149.76294117647058,5.407867626755028,0.0361095180441385,,,,,,55.0,578.72,10.52218181818182,0.3073132394485864,0.0292062278298179,2.0,14.96,7.48,0.0079440939697104,0.001062044648357,3.0,33.24,11.08,0.0176511820556936,0.0015930669725355,2.0,17.2,8.6,0.0091335839758703,0.001062044648357,27.0,83.32,3.0859259259259257,0.0442447800505533,0.0143376027528197,,,,,,0.0,0.0,0.0,0.8,1.0,0.8,0.0,0.0,0.0004248178593428,0.0005310223241785,0.0,1.0,0.0,1.0,52.52613773161198,1853.0,0.0283465395205677,0.0077140556115923,2.0482225986703932,0.0251868647576895,0.983984366702776,222954.0,178545.66666666666,4819.0,0.8008184049923601,0.021614324030966,14899.0,1266.0,1500.0,1466.0,182.0,0.0,62.0,151.0,14717.0,1266.0,1438.0,1315.0,0.0122155849385864,0.9877844150614136,0.0,1.0,0.0413333333333333,0.9586666666666668,0.1030013642564802,0.8969986357435198,baseline,female_P35,female,P35,1111836,ELA,MDMA,ELA_MDMA
2,inactive,1,green,3,0-3,43.0,333.8,7.762790697674419,5435.36,5364.64,349.0,15.574097421203437,0.0622222553610307,0.0080154493125354,21.0,57.64,2.744761904761905,0.0107444301947567,0.0039145217572847,32.0,110.48,3.4525,0.020594112559277,0.00596498553491,100,9942.8,99.428,1.8533955680157472,0.0186405797965939,,,,,,87.0,475.84,5.469425287356321,0.0886993349041128,0.0162173044230367,3.0,5.24,1.7466666666666668,0.0009767663813415,0.0005592173938978,3.0,17.8,5.933333333333334,0.0033180232037937,0.0005592173938978,7.0,44.44,6.348571428571428,0.0082838736616063,0.0013048405857615,55.0,292.6,5.32,0.054542336484834,0.0102523188881266,2.0,4.16,2.08,0.0007754481195383,0.0003728115959318,,,,,,,,,,,,,,,333.8485804400141,5043.0,0.0662003927106908,0.0154837013745553,2.078333600464293,0.0604571482761499,0.940044439142235,136233.0,91539.66666666666,16316.0,0.6719346022378326,0.1197654019217076,12117.0,1566.0,4256.0,8388.0,702.0,0.0,1644.0,2867.0,11415.0,1566.0,2612.0,5521.0,0.0579351324585293,0.9420648675414708,0.0,1.0,0.3862781954887218,0.6137218045112782,0.341797806390081,0.6582021936099189,baseline,female_P35,female,P35,1111866,CTRL,MDMA,CTRL_MDMA
2,inactive,1,green,6,3-6,,,,10734.72,65.28000000000065,14.0,766.7657142857142,,,,,,,,1.0,9.88,9.88,0.1513480392156847,0.0153186274509802,4,10793.52,2698.38,165.34191176470424,0.0612745098039209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.337353056943288,55.0,0.0788609646716961,0.0172747488241389,1.5103248952938515,0.0666279075281389,0.8425245098039131,268382.0,260952.33333333337,0.0,0.9723168220422136,0.0,0.0,0.0,248.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.1008064516129032,0.8991935483870968,0.0,0.0,baseline,female_P35,female,P35,1111866,CTRL,MDMA,CTRL_MDMA
2,inactive,1,green,9,6-9,,,,10159.08,640.9200000000001,61.0,166.5422950819672,,,,,,,,4.0,15.92,3.98,0.0248392935155713,0.0062410285215003,13,10738.64,826.0492307692307,16.75503963053111,0.0202833426948761,,,,,,16.0,209.32,13.0825,0.3265930225301129,0.0249641140860013,,,,,,6.0,33.56,5.593333333333334,0.0523622292953878,0.0093615427822505,,,,,,12.0,40.4,3.3666666666666667,0.0630343880671534,0.018723085564501,,,,,,,,,,,,,,,,,,,,22.459654488384697,586.0,0.0383270554409295,0.0056870024515227,2.0455510477848313,0.034290318261987,0.9143106783998002,254038.0,234045.3333333333,4.0,0.9213004878535233,1.5745675843771405e-05,5249.0,845.0,402.0,0.0,57.0,12.0,41.0,0.0,5192.0,833.0,361.0,0.0,0.0108592112783387,0.9891407887216612,0.0142011834319526,0.9857988165680474,0.1019900497512437,0.8980099502487562,0.0,0.0,baseline,female_P35,female,P35,1111866,CTRL,MDMA,CTRL_MDMA
2,inactive,1,green,12,9-12,33.0,225.44,6.831515151515151,8395.76,2404.24,240.0,34.98233333333334,0.0937676771037833,0.0137257511729278,18.0,61.24,3.4022222222222225,0.0254716667221242,0.0074867733670515,24.0,105.44,4.3933333333333335,0.043855854656773,0.009982364489402,69,10379.64,150.42956521739129,4.317222906199048,0.0286992979070309,,,,,,28.0,89.04,3.18,0.0370345722556816,0.0116460919043024,2.0,2.24,1.12,0.0009316873523441,0.0008318637074501,7.0,26.48,3.782857142857143,0.0110138754866402,0.0029115229760756,4.0,34.28,8.57,0.0142581439456959,0.0016637274149003,20.0,82.32,4.116,0.034239510198649,0.0083186370745017,2.0,4.08,2.04,0.0016970019631983,0.0008318637074501,,,,,,,,,,,,,,,147.10901093794865,2208.0,0.0666254578523318,0.0183772883559632,2.004401355049983,0.0628489925241892,0.9183775330249891,210134.0,174433.3333333333,1345.0,0.8301052344377079,0.0064006776628246,2312.0,1530.0,4209.0,5669.0,112.0,447.0,1361.0,1726.0,2200.0,1083.0,2848.0,3943.0,0.0484429065743944,0.9515570934256056,0.292156862745098,0.707843137254902,0.3233547160845806,0.6766452839154193,0.3044628682307285,0.6955371317692715,baseline,female_P35,female,P35,1111866,CTRL,MDMA,CTRL_MDMA
